"start";"end";"today";"username";"deviceid";"intervencion_id";"Tipo_carta";"id_operador";"ID_Carta";"Agencias_rda";"geo_ref_RDA";"_geo_ref_RDA_latitude";"_geo_ref_RDA_longitude";"_geo_ref_RDA_altitude";"_geo_ref_RDA_precision";"Punto_1";"Punto_4";"Punto_7";"__version__";"cartas_asociadas";"seguimiento_rda";"Enc_reactiva_1";"Enc_reactiva_1a";"Enc_reactiva_2";"Enc_reactiva_3";"Enc_reactiva_4";"Enc_reactiva_5";"Enc_reactiva_6";"op_frio_1";"Punto_2";"Punto_3";"Punto_5";"Punto_6";"_index"
"2024-08-08T21:09:59.027-03:00";"2024-08-08T21:15:54.069-03:00";"2024-08-08";"abejarano";"collect:tdRoY3cFiqR6AWAG";"0a51ca9f";"1";"131";"1106187";"1";"";"";"";"";"";"1";"2";"2";"";"";"";"belgrano_av";"0";"almagro";"5";"1";"";"";"1";"1";"2";"2";"2";"69"
"2024-08-08T21:34:04.161-03:00";"2024-08-08T21:37:20.479-03:00";"2024-08-08";"fcarrascosa";"collect:WXGrpocOojXhiCAS";"a0386fc2";"1";"153";"1106062";"1";"";"";"";"";"";"";"";"";"";"";"";"beruti";"3400";"palermo";"14";"3";"2";"2";"";"";"";"";"";"70"
"2024-08-08T20:59:09.051-03:00";"2024-08-08T21:38:43.002-03:00";"2024-08-08";"gdiaz";"collect:LIrbEA8kk24qA8f2";"a9be516c";"1";"171";"1106211";"1";"-34.5795615 -58.4329111 28.399999618530273 10.785";"-34.5795615";"-58.4329111";"28.399999618530273";"10.785";"1";"2";"6";"";"";"";"bonpland";"2189";"palermo";"14";"1";"";"";"1";"1";"1";"2";"2";"71"
"2024-08-08T21:35:00.956-03:00";"2024-08-08T21:42:22.824-03:00";"2024-08-08";"abejarano";"collect:tdRoY3cFiqR6AWAG";"aa279c99";"1";"131";"1106238";"1";"";"";"";"";"";"1";"2";"2";"";"";"";"rivadavia_av";"4704";"caballito";"6";"1";"";"";"1";"1";"2";"2";"2";"72"
"2024-08-08T22:05:49.029-03:00";"2024-08-08T22:09:32.664-03:00";"2024-08-08";"abejarano";"collect:tdRoY3cFiqR6AWAG";"71e27728";"1";"131";"1106281";"1";"";"";"";"";"";"9";"2";"3";"";"";"";"boedo_av";"874";"boedo";"5";"2";"";"";"1";"1";"2";"2";"2";"73"
"2024-08-08T21:38:21.276-03:00";"2024-08-08T22:19:10.967-03:00";"2024-08-08";"fcarrascosa";"collect:WXGrpocOojXhiCAS";"4164ed9b";"1";"153";"1106056";"1";"";"";"";"";"";"1";"2";"1";"";"";"";"scalabrini_ortiz_raul_av";"2974";"palermo";"14";"1";"";"";"1";"1";"2";"2";"2";"74"
"2024-08-08T22:22:25.477-03:00";"2024-08-08T22:26:12.156-03:00";"2024-08-08";"fcarrascosa";"collect:WXGrpocOojXhiCAS";"b9625447";"1";"153";"1106167";"1";"";"";"";"";"";"9";"2";"1";"";"";"";"diaz_cnel_av";"0";"palermo";"14";"1";"";"";"1";"1";"2";"2";"2";"75"
"2024-08-08T22:05:17.185-03:00";"2024-08-08T22:26:41.647-03:00";"2024-08-08";"gdiaz";"collect:LIrbEA8kk24qA8f2";"1de6a445";"1";"171";"1106198";"1";"-34.57693 -58.4300829 26.80000114440918 5.166";"-34.57693";"-58.4300829";"26.80000114440918";"5.166";"9";"2";"2";"";"";"";"bonpland";"0";"palermo";"14";"1";"";"";"1";"1";"1";"2";"2";"76"
"2024-08-08T22:30:26.294-03:00";"2024-08-08T22:32:21.731-03:00";"2024-08-08";"fcarrascosa";"collect:WXGrpocOojXhiCAS";"2883c17d";"1";"153";"1106183";"1";"";"";"";"";"";"";"";"";"";"";"";"charcas";"2600";"palermo";"14";"3";"1";"1";"";"";"";"";"";"77"
"2024-08-08T22:18:02.208-03:00";"2024-08-08T22:28:27.754-03:00";"2024-08-08";"dlucero";"collect:LzalQ0ls7cdzAe8E";"ea79c91f";"1";"204";"1106185";"3";"";"";"";"";"";"";"";"";"";"";"";"rivadavia_av";"4100";"caballito";"7";"3";"2";"2";"";"";"";"";"";"78"
"2024-08-08T22:28:34.566-03:00";"2024-08-08T22:31:27.725-03:00";"2024-08-08";"dlucero";"collect:LzalQ0ls7cdzAe8E";"74326ba1";"1";"204";"1106081";"3";"";"";"";"";"";"";"";"";"";"";"";"saenz_pena_luis_pres";"700";"montserrat";"1";"3";"2";"2";"";"";"";"";"";"79"
"2024-08-08T22:31:35.083-03:00";"2024-08-08T22:33:13.357-03:00";"2024-08-08";"dlucero";"collect:LzalQ0ls7cdzAe8E";"023734e3";"1";"204";"1105159";"3";"";"";"";"";"";"";"";"";"";"";"";"cochabamba";"0";"san_cristobal";"3";"3";"1";"2";"";"";"";"";"";"80"
"2024-08-08T22:33:21.381-03:00";"2024-08-08T22:35:29.885-03:00";"2024-08-08";"dlucero";"collect:LzalQ0ls7cdzAe8E";"7b07af5e";"1";"204";"1106261";"3";"";"";"";"";"";"";"";"";"";"";"";"jujuy_av";"340";"san_cristobal";"3";"3";"2";"2";"";"";"";"";"";"81"
"2024-08-08T22:36:34.330-03:00";"2024-08-08T22:43:11.365-03:00";"2024-08-08";"aanquieri";"collect:9x5iTmOcNr3jBYfz";"2c238a00";"1";"109";"1106080";"4";"";"";"";"";"";"1";"2";"4";"";"";"";"arenales";"970";"";"1";"2";"";"";"1";"1";"2";"2";"2";"82"
"2024-08-08T22:37:26.706-03:00";"2024-08-08T22:53:23.305-03:00";"2024-08-08";"gdiaz";"collect:LIrbEA8kk24qA8f2";"efbbb56c";"1";"171";"1106307";"1";"-34.5921931 -58.4141832 36.5 11.597";"-34.5921931";"-58.4141832";"36.5";"11.597";"12";"2";"1";"";"";"";"guise";"1739";"palermo";"14";"1";"";"";"1";"1";"1";"2";"2";"83"
"2024-08-08T23:06:11.977-03:00";"2024-08-08T23:07:48.471-03:00";"2024-08-08";"fcarrascosa";"collect:WXGrpocOojXhiCAS";"f62ef6e7";"1";"153";"1106253";"1";"";"";"";"";"";"";"";"";"";"";"";"scalabrini_ortiz_raul_av";"0";"palermo";"14";"3";"1";"2";"";"";"";"";"";"84"
"2024-08-08T19:24:47.897-03:00";"2024-08-08T23:24:17.157-03:00";"2024-08-08";"lbadilla";"collect:jTOe7f4kwzjaGufZ";"b22ec009";"1";"124";"1106055";"1";"";"";"";"";"";"";"";"";"";"";"";"montes_de_oca_manuel_av";"861";"barracas";"4";"3";"2";"1";"";"";"";"";"";"85"
"2024-08-08T19:53:03.359-03:00";"2024-08-08T23:24:41.604-03:00";"2024-08-08";"lbadilla";"collect:jTOe7f4kwzjaGufZ";"81ebbb16";"1";"124";"1106107";"1";"";"";"";"";"";"";"";"";"";"";"";"salta";"0";"constitucion";"1";"3";"2";"2";"";"";"";"";"";"86"
"2024-08-08T20:24:53.586-03:00";"2024-08-08T23:24:48.716-03:00";"2024-08-08";"lbadilla";"collect:jTOe7f4kwzjaGufZ";"a41c54f4";"1";"124";"1106137";"1";"";"";"";"";"";"1";"2";"4";"";"";"";"brasil_av";"0";"san_telmo";"1";"1";"";"";"1";"1";"2";"2";"2";"87"
"2024-08-08T20:56:16.117-03:00";"2024-08-08T23:24:57.810-03:00";"2024-08-08";"lbadilla";"collect:jTOe7f4kwzjaGufZ";"9cae65bd";"1";"124";"1106068";"1";"";"";"";"";"";"6";"1";"1";"";"";"";"piedras";"1260";"san_telmo";"1";"1";"";"";"1";"2";"2";"2";"2";"88"
"2024-08-08T21:49:45.260-03:00";"2024-08-08T23:25:06.047-03:00";"2024-08-08";"lbadilla";"collect:jTOe7f4kwzjaGufZ";"530c8053";"1";"124";"1106229";"1";"";"";"";"";"";"1";"2";"1";"";"";"";"paseo_colon_av";"0";"san_telmo";"1";"2";"";"";"1";"1";"2";"2";"2";"89"
"2024-08-08T22:56:39.117-03:00";"2024-08-08T23:25:13.537-03:00";"2024-08-08";"lbadilla";"collect:jTOe7f4kwzjaGufZ";"de867ae5";"1";"124";"1106263";"1";"";"";"";"";"";"12";"2";"1";"";"";"";"independencia_av";"824";"san_telmo";"1";"1";"";"";"1";"1";"2";"2";"2";"90"
"2024-08-08T23:05:17.562-03:00";"2024-08-08T23:26:10.823-03:00";"2024-08-08";"gdiaz";"collect:LIrbEA8kk24qA8f2";"9e56b4b0";"1";"171";"1106311";"1";"-34.6262081 -58.4042064 40.0 8.766";"-34.6262081";"-58.4042064";"40.0";"8.766";"6";"2";"4";"";"";"";"luca_esteban_de";"1300";"san_cristobal";"3";"1";"";"";"1";"1";"1";"1";"1";"91"
"2024-08-08T22:31:34.441-03:00";"2024-08-08T23:52:40.974-03:00";"2024-08-08";"fabbate";"collect:heD75iJIfDhUzWYA";"6d62f38f";"1";"102";"1106294";"1";"";"";"";"";"";"1";"2";"1";"";"";"";"mansilla_lucio_norberto_general";"0";"recoleta";"2";"1";"";"";"1";"1";"2";"2";"2";"92"
"2024-08-08T23:36:20.557-03:00";"2024-08-08T23:52:43.265-03:00";"2024-08-08";"fabbate";"collect:heD75iJIfDhUzWYA";"e0b9333e";"3";"102";"1106346";"1";"";"";"";"";"";"9";"2";"1";"";"";"";"";"";"";"";"";"";"";"1";"1";"2";"2";"2";"93"
"2024-08-08T23:43:10.309-03:00";"2024-08-08T23:52:45.544-03:00";"2024-08-08";"fabbate";"collect:heD75iJIfDhUzWYA";"024d68d6";"3";"102";"1106346";"1";"";"";"";"";"";"9";"2";"1";"";"";"";"";"";"";"";"";"";"";"1";"1";"2";"2";"2";"94"
"2024-08-08T21:38:01.749-03:00";"2024-08-08T23:52:36.389-03:00";"2024-08-08";"fabbate";"collect:heD75iJIfDhUzWYA";"aea969e8";"1";"102";"1106146";"1";"";"";"";"";"";"9";"2";"2";"";"";"";"alvear_av";"0";"recoleta";"2";"1";"";"";"1";"2";"2";"2";"2";"95"
"2024-08-08T21:48:11.441-03:00";"2024-08-08T23:52:38.706-03:00";"2024-08-08";"fabbate";"collect:heD75iJIfDhUzWYA";"acba242c";"1";"102";"1106146";"1";"";"";"";"";"";"9";"2";"2";"";"";"";"alvear_av";"0";"recoleta";"2";"1";"";"";"1";"1";"2";"2";"2";"96"
"2024-08-08T23:51:25.670-03:00";"2024-08-08T23:55:46.733-03:00";"2024-08-08";"fmartinez";"collect:j12UvRTHA7s2D74i";"862a5f96";"1";"210";"1106181";"1";"";"";"";"";"";"1";"2";"2";"";"";"";"catamarca";"0";"boedo";"3";"2";"";"";"1";"1";"2";"2";"2";"97"
"2024-08-08T23:44:15.186-03:00";"2024-08-08T23:51:20.758-03:00";"2024-08-08";"fmartinez";"collect:j12UvRTHA7s2D74i";"d41f9fd0";"1";"210";"1106181";"1";"";"";"";"";"";"1";"2";"4";"";"";"";"catamarca";"0";"boedo";"3";"1";"";"";"1";"1";"2";"2";"2";"98"
"2024-08-08T21:48:57.031-03:00";"2024-08-08T21:51:30.285-03:00";"2024-08-08";"fmartinez";"collect:j12UvRTHA7s2D74i";"3100698f";"1";"210";"1106217";"1";"";"";"";"";"";"4";"2";"2";"";"";"";"estados_unidos";"0";"boedo";"3";"1";"";"";"1";"1";"2";"2";"2";"99"
"2024-08-08T21:44:13.708-03:00";"2024-08-08T21:47:06.201-03:00";"2024-08-08";"fmartinez";"collect:j12UvRTHA7s2D74i";"b7c18445";"1";"210";"1106217";"1";"";"";"";"";"";"4";"2";"2";"";"";"";"estados_unidos";"0";"boedo";"3";"1";"";"";"1";"1";"2";"2";"2";"100"
"2024-08-08T21:33:53.082-03:00";"2024-08-08T21:42:29.377-03:00";"2024-08-08";"fmartinez";"collect:j12UvRTHA7s2D74i";"88ada6be";"1";"210";"1106053";"1";"";"";"";"";"";"1";"2";"2";"";"";"";"sarandi";"446";"montserrat";"3";"2";"";"";"1";"1";"2";"2";"2";"101"
"2024-08-08T21:26:36.326-03:00";"2024-08-08T21:32:06.905-03:00";"2024-08-08";"fmartinez";"collect:j12UvRTHA7s2D74i";"11bb275d";"1";"210";"1106053";"1";"";"";"";"";"";"";"";"";"";"";"";"sarandi";"446";"montserrat";"3";"1";"";"";"";"";"";"";"";"102"
"2024-08-09T02:09:07.445-03:00";"2024-08-09T02:17:22.626-03:00";"2024-08-09";"gcorrea";"collect:jTOe7f4kwzjaGufZ";"2c40a343";"1";"176";"1106399";"1";"";"";"";"";"";"1";"2";"1";"";"";"";"orono_nicasio";"1111";"flores";"7";"1";"";"";"2";"1";"1";"2";"2";"103"
"2024-08-09T07:55:09.506-03:00";"2024-08-09T08:02:00.897-03:00";"2024-08-09";"dpaz";"collect:LIrbEA8kk24qA8f2";"2bddf4e6";"1";"234";"1106525";"1";"";"";"";"";"";"";"";"";"";"";"";"bonifacio_jose";"2000";"flores";"5";"3";"2";"1";"";"";"";"";"";"104"
"2024-08-09T07:51:55.626-03:00";"2024-08-09T08:09:15.310-03:00";"2024-08-09";"rmian";"collect:Kq8RDKFnBtyQG7Nd";"ca9ac113";"1";"217";"1106517";"1";"";"";"";"";"";"";"";"";"";"";"";"cramer_av";"1719";"belgrano";"13";"3";"2";"2";"";"";"";"";"";"105"
"2024-08-09T02:17:56.730-03:00";"2024-08-09T08:23:01.657-03:00";"2024-08-09";"gcorrea";"collect:jTOe7f4kwzjaGufZ";"2678afa3";"1";"227";"1106503";"1";"";"";"";"";"";"";"";"";"";"";"";"yrigoyen_hipolito";"3150";"balvanera";"1";"La persona mencionada en carta no se contacta.
Se acerca un espontáneo ";"3";"2";"1";"Espontáneo Jorge Strazzierri ";"";"";"";"";"";"";"";"";"";"";"";"";"";"106"
"2024-08-09T08:20:49.540-03:00";"2024-08-09T08:29:44.576-03:00";"2024-08-09";"mgomez";"collect:j12UvRTHA7s2D74i";"6184c5c3";"1";"188";"1106516";"1";"-34.5960519 -58.3931766 41.89999771118164 4.72";"-34.5960519";"-58.3931766";"41.89999771118164";"4.72";"12";"2";"2";"";"";"";"callao_av";"1000";"recoleta";"2";"1";"";"";"2";"1";"2";"2";"2";"107"
"2024-08-09T08:14:59.281-03:00";"2024-08-09T08:34:39.810-03:00";"2024-08-09";"ccariuza";"collect:zlst1IxMGpUv8iis";"030cea19";"1";"152";"1106500";"1";"";"";"";"";"";"";"";"";"";"";"";"bolivar_(no_oficial)";"1332";"san_telmo";"1";"3";"2";"1";"";"";"";"";"";"108"
"2024-08-09T08:31:43.705-03:00";"2024-08-09T08:38:13.427-03:00";"2024-08-09";"monofri";"collect:jTOe7f4kwzjaGufZ";"9679fdd3";"1";"227";"1106524";"1";"";"";"";"";"";"1";"2";"1";"";"";"";"junin";"547";"balvanera";"1";"Contacto masculino debajo de un toldo reciclado con varias mantas.
Responde al llamado pero refiere que no quiere nada.";"1";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"2";"109"
"2024-08-09T08:30:05.059-03:00";"2024-08-09T08:41:00.732-03:00";"2024-08-09";"dpaz";"collect:LIrbEA8kk24qA8f2";"619bd7d8";"1";"234";"1106523";"1";"";"";"";"";"";"1";"2";"1";"";"";"";"falcon_ramon_lcnel";"0";"flores";"7";"1";"";"";"2";"2";"1";"2";"2";"110"
"2024-08-09T08:44:58.250-03:00";"2024-08-09T08:53:05.340-03:00";"2024-08-09";"ccariuza";"collect:zlst1IxMGpUv8iis";"99f15eb8";"1";"152";"1106515";"1";"";"";"";"";"";"";"";"";"";"";"";"paseo_colon_av";"367";"san_nicolas";"1";"No se contacta ni se observan pertenencias.
Se pregunta en el kiosco de la misma cuadra y nos informan que hoy no vio a personas en situación de calle 
Y que hace dos días vio a una pareja de mediana edad  que se encuentran esporádicamente en el lugar ";"3";"2";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"111"
"2024-08-09T08:56:58.954-03:00";"2024-08-09T09:03:43.876-03:00";"2024-08-09";"dpaz";"collect:LIrbEA8kk24qA8f2";"73741ebd";"1";"234";"1106502";"1";"";"";"";"";"";"";"";"";"";"";"";"bonorino_esteban_cnel_av";"149";"flores";"7";"3";"2";"1";"";"";"";"";"";"112"
"2024-08-09T09:21:52.713-03:00";"2024-08-09T09:27:23.117-03:00";"2024-08-09";"dpaz";"collect:LIrbEA8kk24qA8f2";"247f5960";"1";"234";"1106561";"1";"";"";"";"";"";"";"";"";"";"";"";"paez";"0";"caballito";"7";"3";"2";"2";"";"";"";"";"";"113"
"2024-08-09T09:29:15.434-03:00";"2024-08-09T09:31:22.110-03:00";"2024-08-09";"abianchi";"collect:L7GkFdUtLdzh6q3Y";"7df6fe55";"1";"136";"1106293";"3";"-34.6008244 -58.5056829 45.599998474121094 2.88";"-34.6008244";"-58.5056829";"45.599998474121094";"2.88";"";"";"";"";"";"";"san_nicolas";"3600";"villa_devoto";"11";"3";"2";"2";"";"";"";"";"";"114"
"2024-08-09T09:29:54.984-03:00";"2024-08-09T09:33:07.434-03:00";"2024-08-09";"dpaz";"collect:LIrbEA8kk24qA8f2";"52e594e5";"1";"234";"1106499";"1";"";"";"";"";"";"";"";"";"";"";"";"alberdi_juan_bautista_av";"5765";"flores";"7";"3";"2";"2";"";"";"";"";"";"115"
"2024-08-09T09:33:22.644-03:00";"2024-08-09T09:34:55.939-03:00";"2024-08-09";"dpaz";"collect:LIrbEA8kk24qA8f2";"9e01df55";"1";"234";"1106544";"1";"";"";"";"";"";"";"";"";"";"";"";"acoyte_av";"71";"caballito";"7";"3";"2";"2";"";"";"";"";"";"116"
"2024-08-09T08:13:46.360-03:00";"2024-08-09T09:43:06.818-03:00";"2024-08-09";"rmian";"collect:Kq8RDKFnBtyQG7Nd";"64925597";"1";"217";"1106336";"1";"";"";"";"";"";"1";"2";"1";"";"";"";"Se contacta al sr. Blas Puebla, DNI:13.505.056, de 69 años, se encuentra en situación de calle hace más de 19 años, por problemas familiares, rechaza ir a un Cis, por las malas experiencias que tuvo, la apariencia es de barba, es muy delgado, refiere tener una operación en la rodilla y cadera, en este momento, tiene un dolor muy fuerte en la espalda, rechaza ser atendido por un médico, y dice tener dificultad en pararse, hablo con encargado del edificio Marcelino Sena, refiere que Blas hace tres dias que no se mueve del lugar, que se hace sus necesidades en lugar y que no esta bien emocionalmente, que también habla con una T.S. del hospital Pirovano que dice que el sr. fue internado en el lugar Pero se fue por su propia voluntad.
Se pide evaluacion del equipo de salud mental, es de suma urgencia que lo puedan trasladar a un lugar.";"ciudad_de_la_paz";"924";"";"belgrano";"13";"";"1";"";"1";"";"";"";"";"";"";"";"";"117"
"2024-08-09T09:44:55.272-03:00";"2024-08-09T09:52:58.627-03:00";"2024-08-09";"mgomez";"collect:j12UvRTHA7s2D74i";"760965d9";"1";"188";"1106519";"1";"-34.5865726 -58.401784 28.200000762939453 3.716";"-34.5865726";"-58.401784";"28.200000762939453";"3.716";"1";"2";"2";"";"";"";"lacroze_federico_av";"1755";"palermo";"14";"1";"";"";"2";"1";"2";"2";"2";"118"
"2024-08-09T09:10:08.325-03:00";"2024-08-09T09:54:13.861-03:00";"2024-08-09";"iarriagada";"collect:xYfZLEUg9mW2JjM4";"e33e4f6a";"1";"120";"1106341";"1";"";"";"";"";"";"12";"2";"2";"";"";"";"rivera_indarte_av";"5088";"villa_urquiza";"12";"1";"";"";"2";"1";"1";"2";"2";"119"
"2024-08-09T09:56:32.436-03:00";"2024-08-09T09:59:29.873-03:00";"2024-08-09";"rmian";"collect:Kq8RDKFnBtyQG7Nd";"c192c28c";"1";"217";"1106510";"1";"";"";"";"";"";"";"";"";"";"";"";"del_libertador_av";"6300";"nunez";"13";"3";"2";"1";"";"";"";"";"";"120"
"2024-08-09T09:54:09.978-03:00";"2024-08-09T10:00:25.542-03:00";"2024-08-09";"mgomez";"collect:j12UvRTHA7s2D74i";"3761827d";"1";"188";"1106505";"1";"-34.5864912 -58.4017005 28.200000762939453 4.96";"-34.5864912";"-58.4017005";"28.200000762939453";"4.96";"1";"2";"2";"";"";"";"diaz_cnel_av";"1737";"palermo";"14";"1";"";"";"2";"2";"1";"2";"1";"121"
"2024-08-09T10:05:07.925-03:00";"2024-08-09T10:07:21.008-03:00";"2024-08-09";"rmian";"collect:Kq8RDKFnBtyQG7Nd";"b820f0e5";"1";"217";"1106576";"1";"";"";"";"";"";"";"";"";"";"";"";"ciudad_de_la_paz";"1900";"belgrano";"13";"3";"2";"2";"";"";"";"";"";"122"
"2024-08-09T10:12:43.702-03:00";"2024-08-09T10:14:46.181-03:00";"2024-08-09";"nmilla";"collect:bktGGHzHDRHhQLUD";"2c612219";"1";"219";"1106558";"1";"";"";"";"";"";"";"";"";"";"";"";"scalabrini_ortiz_raul_av";"945";"villa_crespo";"15";"3";"2";"1";"";"";"";"";"";"123"
"2024-08-09T10:15:39.333-03:00";"2024-08-09T10:20:57.858-03:00";"2024-08-09";"mgomez";"collect:j12UvRTHA7s2D74i";"3d6daa5e";"1";"188";"1106493";"1";"-34.5865474 -58.4017826 28.200000762939453 4.6";"-34.5865474";"-58.4017826";"28.200000762939453";"4.6";"";"";"";"";"";"";"cabildo_av";"1159";"belgrano";"14";"3";"2";"2";"";"";"";"";"";"124"
"2024-08-09T10:22:56.360-03:00";"2024-08-09T10:27:02.859-03:00";"2024-08-09";"abianchi";"collect:L7GkFdUtLdzh6q3Y";"f7f2f04f";"1";"136";"748026";"3";"-34.5832905 -58.4471415 35.69999694824219 4.55";"-34.5832905";"-58.4471415";"35.69999694824219";"4.55";"";"";"";"";"";"";"cordoba_av";"6153";"chacarita";"15";"3";"2";"2";"";"";"";"";"";"125"
"2024-08-09T10:15:59.852-03:00";"2024-08-09T10:27:16.583-03:00";"2024-08-09";"iarriagada";"collect:xYfZLEUg9mW2JjM4";"502fac37";"1";"120";"1106390";"1";"-34.5678918 -58.4866002 42.2 2.8";"-34.5678918";"-58.4866002";"42.2";"2.8";"";"";"";"";"";"";"galvan";"0";"villa_urquiza";"12";"3";"2";"2";"";"";"";"";"";"126"
"2024-08-09T10:24:55.258-03:00";"2024-08-09T10:26:51.318-03:00";"2024-08-09";"smoix";"collect:L7i0htNUglP7Mhfp";"d21081b4";"1";"220";"1105546";"2";"";"";"";"";"";"";"";"";"";"";"";"alem_leandro_n_av";"690";"retiro";"1";"3";"2";"2";"";"";"";"";"";"127"
"2024-08-09T10:27:01.020-03:00";"2024-08-09T10:28:59.284-03:00";"2024-08-09";"smoix";"collect:L7i0htNUglP7Mhfp";"a991189d";"1";"220";"1106174";"2";"";"";"";"";"";"";"";"";"";"";"";"san_martin";"27";"san_nicolas";"1";"3";"2";"1";"";"";"";"";"";"128"
"2024-08-09T10:30:47.776-03:00";"2024-08-09T10:36:57.453-03:00";"2024-08-09";"monofri";"collect:jTOe7f4kwzjaGufZ";"3849e2f7";"1";"227";"1106586";"1";"";"";"";"";"";"12";"2";"1";"";"";"";"Mujer en estado vulnerable de nacionalidad Colombiana.
No conocía los recursos del programa ";"ramos_mejia";"13300";"";"retiro";"1";"";"1";"";"1";"";"";"";"";"";"";"";"";"129"
"2024-08-09T10:41:30.475-03:00";"2024-08-09T10:43:31.887-03:00";"2024-08-09";"amasseo";"collect:iUpiKxTXmsRWkN3u";"877ccc70";"1";"211";"1106573";"1";"";"";"";"";"";"";"";"";"";"";"";"viamonte";"1799";"san_cristobal";"3";"3";"2";"2";"";"";"";"";"";"130"
"2024-08-09T10:39:20.162-03:00";"2024-08-09T10:41:20.711-03:00";"2024-08-09";"amasseo";"collect:iUpiKxTXmsRWkN3u";"cf3c7c4c";"1";"211";"1106575";"1";"";"";"";"";"";"";"";"";"";"";"";"urquiza_gral";"609";"san_cristobal";"3";"3";"2";"1";"";"";"";"";"";"131"
"2024-08-09T10:30:43.760-03:00";"2024-08-09T10:38:25.439-03:00";"2024-08-09";"amasseo";"collect:iUpiKxTXmsRWkN3u";"ebf31e52";"2";"211";"0";"1";"";"";"";"";"";"1";"1";"3";"";"";"";"la_plata_av";"545";"boedo";"5";"1";"";"";"1";"1";"1";"2";"2";"132"
"2024-08-09T10:42:18.051-03:00";"2024-08-09T10:43:35.952-03:00";"2024-08-09";"smoix";"collect:L7i0htNUglP7Mhfp";"68e4b696";"1";"220";"1105133";"2";"";"";"";"";"";"";"";"";"";"";"";"brasil_av";"0";"san_telmo";"1";"3";"2";"2";"";"";"";"";"";"133"
"2024-08-09T10:45:33.333-03:00";"2024-08-09T10:51:38.447-03:00";"2024-08-09";"mgomez";"collect:j12UvRTHA7s2D74i";"5ab65d26";"1";"188";"1106533";"1";"-34.5975512 -58.4034249 32.20000076293945 4.92";"-34.5975512";"-58.4034249";"32.20000076293945";"4.92";"8";"2";"1";"";"";"";"austria";"1500";"recoleta";"3";"2";"";"";"2";"1";"2";"2";"2";"134"
"2024-08-09T10:38:08.624-03:00";"2024-08-09T10:54:09.405-03:00";"2024-08-09";"monofri";"collect:jTOe7f4kwzjaGufZ";"5acaaa0c";"1";"227";"1106556";"1";"";"";"";"";"";"12";"2";"1";"";"";"";"ramos_mejia";"1300";"retiro";"1";"Hombre contactado pero en el día de hoy no hay vacantes para hombres
Fue derivado a Dipa";"1";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"2";"135"
"2024-08-09T10:57:45.474-03:00";"2024-08-09T11:00:15.288-03:00";"2024-08-09";"mgomez";"collect:j12UvRTHA7s2D74i";"7c28b504";"1";"188";"1106535";"1";"-34.6123953 -58.4056156 39.099998474121094 4.6";"-34.6123953";"-58.4056156";"39.099998474121094";"4.6";"";"";"";"";"";"";"godoy_cruz";"2023";"palermo";"14";"3";"2";"2";"";"";"";"";"";"136"
"2024-08-09T10:54:18.977-03:00";"2024-08-09T11:04:18.285-03:00";"2024-08-09";"monofri";"collect:jTOe7f4kwzjaGufZ";"f6994d91";"1";"227";"1106556";"1";"";"";"";"";"";"12";"2";"1";"";"";"";"ramos_mejia";"1300";"retiro";"1";"1";"";"";"2";"1";"2";"2";"2";"137"
"2024-08-09T11:05:41.502-03:00";"2024-08-09T11:08:33.191-03:00";"2024-08-09";"mgomez";"collect:j12UvRTHA7s2D74i";"9bd510fa";"1";"188";"1106609";"1";"-34.6231976 -58.3977524 43.79999923706055 4.751";"-34.6231976";"-58.3977524";"43.79999923706055";"4.751";"";"";"";"";"";"";"lacroze_federico_av";"1755";"belgrano";"14";"3";"2";"1";"";"";"";"";"";"138"
"2024-08-09T11:05:09.049-03:00";"2024-08-09T11:10:11.162-03:00";"2024-08-09";"monofri";"collect:jTOe7f4kwzjaGufZ";"246e54c9";"1";"227";"1106556";"1";"";"";"";"";"";"12";"2";"1";"";"";"";"Mujer en situación de calle 
Con infección en pierna derecha por una mala praxis";"ramos_mejia";"1500";"";"retiro";"1";"Dentro de la estación de Ferrocarril Mitre ";"1";"";"1";"";"";"";"";"";"";"";"";"139"
"2024-08-09T08:47:25.432-03:00";"2024-08-09T11:10:45.983-03:00";"2024-08-09";"jrios";"collect:LzalQ0ls7cdzAe8E";"55b882e7";"1";"246";"1106339";"3";"-34.5888173 -58.3997512 34.19999694824219 4.85";"-34.5888173";"-58.3997512";"34.19999694824219";"4.85";"";"";"";"";"";"";"pueyrredon_av";"1914";"recoleta";"2";"3";"2";"2";"";"";"";"";"";"140"
"2024-08-09T11:05:20.413-03:00";"2024-08-09T11:10:45.979-03:00";"2024-08-09";"rmian";"collect:Kq8RDKFnBtyQG7Nd";"a9072ff9";"1";"217";"1106681";"1";"";"";"";"";"";"3";"2";"1";"";"";"";"san_isidro_labrador_av";"4774";"nunez";"13";"1";"";"";"2";"1";"1";"1";"2";"141"
"2024-08-09T11:11:07.368-03:00";"2024-08-09T11:14:22.466-03:00";"2024-08-09";"mgomez";"collect:j12UvRTHA7s2D74i";"50b3d15b";"1";"188";"1106557";"1";"-34.6239491 -58.3920368 43.29999923706055 6.014";"-34.6239491";"-58.3920368";"43.29999923706055";"6.014";"";"";"";"";"";"";"del_libertador_av";"1140";"retiro";"1";"3";"2";"2";"";"";"";"";"";"142"
